"","titulo","autor","precio","enlace","id_libro","editorial","paginas","anio","precio_pag"
"1753","MISION BLABLACAR","REILLIER, BENOIT","29400.00","https://cuspide.com/producto/mision-blablacar/",1753,"EMPRESA ACTIVA
","352
","01/01/2023
",83.5227272727273
"1754","LIDERAR DESDE LO FEMENINO","CAMPS, TATIANA","22000.00","https://cuspide.com/producto/liderar-desde-lo-femenino/",1754,"URANO
","208
","01/01/2023
",105.769230769231
"1755","POR QUE NO ASCIENDEN LAS MUJERES ?","GOLDSMITH, MARSHALL","19700.00","https://cuspide.com/producto/por-que-no-ascienden-las-mujeres/",1755,"EMPRESA ACTIVA
","304
","01/01/2023
",64.8026315789474
"1756","CODIGO FUTURO","MARTORELL, MARTIN","32600.00","https://cuspide.com/producto/codigo-futuro/",1756,"GRANICA
","192
","01/01/2023
",169.791666666667
"1757","YRRUPCION","HATUM, ANDRES","28990.00","https://cuspide.com/producto/yrrupcion/",1757,"TEMAS GRUPO EDITORIAL
","246
","01/01/2014
",117.845528455285
"1758","EL PENSAMIENTO CRITICO","LAZZATI, SANTIAGO","28700.00","https://cuspide.com/producto/el-pensamiento-critico/",1758,"GRANICA
","152
","01/01/2023
",188.815789473684
"1759","APRENDIENDO DE LOS MEJORES ( TOMO 1 )","ALCAIDE HERNANDEZ, FRANCISCO","54000.00","https://cuspide.com/producto/aprendiendo-de-los-mejores-tomo-1/",1759,"VALLETTA EDICIONES
","432
","01/01/2020
",125
"1760","NET POSITIVE","POLMAN, PAUL","63700.00","https://cuspide.com/producto/net-positive/",1760,"PROFIT
","400
","01/01/2022
",159.25
"1761","PASAR LA POSTA","QUIROS, JOSE MARIA","27800.00","https://cuspide.com/producto/pasar-la-posta/",1761,"GRANICA
","176
","01/01/2016
",157.954545454545
"1762","STRETCH","SONENSHEIN, SCOTT","28759.50","https://cuspide.com/producto/stretch/",1762,"REVERTE
","304
","01/01/2022
",94.6036184210526
"1763","NO ERES TU TRABAJO","DE LA CALLE, SERGIO","17800.00","https://cuspide.com/producto/no-eres-tu-trabajo/",1763,"EMPRESA ACTIVA
","160
","01/01/2023
",111.25
"1764","GESTIONAR LO PUBLICO CON ESTILO EMPRESARIAL","PEREZ, FERNANDO","25630.00","https://cuspide.com/producto/gestionar-lo-publico-con-estilo-empresarial/",1764,"PROMETEO
","240
","01/01/2020
",106.791666666667
"1765","EL MODO SIMPLE DE TOMAR DECISIONES COMPLEJAS","MENDEZ ACOSTA, CARLOS","32000.00","https://cuspide.com/producto/el-modo-simple-de-tomar-decisiones-complejas/",1765,"HEMISFERIO SUR
","270
","01/01/2013
",118.518518518519
"1766","ARGENTINA PRIMERO","REDRADO, MARTIN","35699.00","https://cuspide.com/producto/argentina-primero/",1766,"SUDAMERICANA
","216
","01/01/2020
",165.273148148148
"1767","EL LIBRO DE LA NEGOCIACION","PUCHOL, LUIS; PUCHOL, ISABEL","25512.00","https://cuspide.com/producto/el-libro-de-la-negociacion-2/",1767,"DIAZ DE SANTOS
","284
","01/01/2013
",89.830985915493
"1768","EL FACTOR PROACTIVO","AGUILERA, JORGE","19212.00","https://cuspide.com/producto/el-factor-proactivo/",1768,"DIAZ DE SANTOS
","10
","01/01/2015
",1921.2
"1769","LA GESTION ABIERTA DE LA EMPRESA Y LOS ORGANISMOS PUBLICOS","FERNANDEZ RAADA, M.","15480.00","https://cuspide.com/producto/la-gestion-abierta-de-la-empresa-y-los-organismos-publicos/",1769,"DIAZ DE SANTOS
","10
","01/01/2013
",1548
"1770","MAS CALIDAD MENOS COSTE","NOFUENTES, S.","19212.00","https://cuspide.com/producto/mas-calidad-menos-coste/",1770,"DIAZ DE SANTOS
","208
","01/01/2013
",92.3653846153846
"1771","CREACION DE EMPRESAS","BRUNET ICART, IGNASI; BALTAR, ...","32813.50","https://cuspide.com/producto/creacion-de-empresas/",1771,"RA-MA
","262
","01/01/2010
",125.242366412214
"1772","TEORIA DE LOS CONJUNTOS BORROSOS  A MODO DE INTRODUCCION","FERNANDEZ LOUREIRO, EMMA","12100.00","https://cuspide.com/producto/teoria-de-los-conjuntos-borrosos-a-modo-de-introduccion/",1772,"COOPERATIVAS
","88
","01/01/2001
",137.5
"1773","MARKETING PARA INMOBILIARIOS","WOSCOBOINIC, GERARDO","38000.00","https://cuspide.com/producto/marketing-para-inmobiliarios/",1773,"UGERMAN EDITOR
","174
","01/01/2022
",218.390804597701
"1774","RELACIONES PUBLICAS , EVENTOS Y CEREMONIAL","DI GENOVA, ANTONIO","37500.00","https://cuspide.com/producto/relaciones-publicas-eventos-y-ceremonial/",1774,"UGERMAN EDITOR
","10
","01/01/2018
",3750
"1775","GESTIN DE RIESGO COMUNICACIONAL",NA,"21500.00","https://cuspide.com/producto/gestin-de-riesgo-comunicacional/",1775,"UGERMAN EDITOR
","10
","01/01/2018
",2150
"1776","DOMAR EL RIESGO","ROMEO, MARCELO","24500.00","https://cuspide.com/producto/domar-el-riesgo-2/",1776,"GRANICA
","128
","01/01/2022
",191.40625
"1777","DESEMPEÑO EN LA PRACTICA ( VOLUMEN 2 )","ALLES, MARTHA","48900.00","https://cuspide.com/producto/desempeno-en-la-practica-volumen-2/",1777,"GRANICA
","384
","01/01/2022
",127.34375
"1778","EL SER Y EL HACER DEL COACH","GOLDVARG, DAMIAN; ESCALANTE, A...","33600.00","https://cuspide.com/producto/el-ser-y-el-hacer-del-coach/",1778,"GRANICA
","224
","01/01/2022
",150
"1779","LLEVAME AL TRABAJO","JOHNSON, TORY; FREEDMAN SPIZMA...","13800.00","https://cuspide.com/producto/llevame-al-trabajo/",1779,"GEDISA
","296
","01/01/2007
",46.6216216216216
"1780","EL DESCIFRAMIENTO DEL MERCADO .BRILLO, AUTOMATISMO Y LOGICA EN MARX","CAMPOS, MARIANO","22220.00","https://cuspide.com/producto/el-desciframiento-del-mercado-brillo-automatismo-y-logica-en-marx/",1780,"PROMETEO
","150
","01/01/2021
",148.133333333333
"1781","TERRAPLANISMO MONETARIO E INDULGENCIA JURIDICA. LA INCONSTITUCIONALIDAD DE","GROSS SIBONA, E","24200.00","https://cuspide.com/producto/terraplanismo-monetario-e-indulgencia-juridica-la-inconstitucionalidad-de/",1781,"PROMETEO
","200
","01/01/2022
",121
"1782","PRACTICAS NEUROESPIRITUALES PARA LIDERAR","BIZAI, JOSE","25980.00","https://cuspide.com/producto/practicas-neuroespirituales-para-liderar/",1782,"SB
","240
","01/01/2021
",108.25
"1783","CONTABILIDAD Y GESTION DE COSTES","AMAT, ORIOL","54500.00","https://cuspide.com/producto/contabilidad-y-gestion-de-costes/",1783,"PROFIT
","336
","01/01/2018
",162.202380952381
"1784","EL MERCADO DE LA SALVACION","MARCHIORI, EUGENIO","39600.00","https://cuspide.com/producto/el-mercado-de-la-salvacion/",1784,"GRANICA
","280
","01/01/2021
",141.428571428571
"1785","MUNDO POST COVID","QUINDIMIL, DIEGO","32600.00","https://cuspide.com/producto/mundo-post-covid/",1785,"GRANICA
","224
","01/01/2021
",145.535714285714
"1786","MUJERES & NEGOCIOS","LINARDI, ANDREA","37600.00","https://cuspide.com/producto/mujeres-negocios/",1786,"GRANICA
","280
","01/01/2021
",134.285714285714
"1787","MAS ALLA","RAICH, MARIO; DOLAN, SIMON L.","46200.00","https://cuspide.com/producto/mas-alla/",1787,"PROFIT
","304
","01/01/2009
",151.973684210526
"1788","GESTION DE PERSONAS EN ORGANIZACIONES INNOVADORAS","HATUM, ANDRES","52300.00","https://cuspide.com/producto/gestion-de-personas-en-organizaciones-innovadoras/",1788,"GRANICA
","432
","01/01/2021
",121.064814814815
"1789","EVALUACIONES MULTIPLES","ALLES, MARTHA","42900.00","https://cuspide.com/producto/evaluaciones-multiples/",1789,"GRANICA
","312
","01/01/2021
",137.5
"1790","METODO DE NEGOCIACION","LEMPERUR, ALAIN; COLSON, AUREL...","39900.00","https://cuspide.com/producto/metodo-de-negociacion/",1790,"GRANICA
","304
","01/01/2022
",131.25
"1791","POLITICA , IDEOLOGIA Y PODER APLICADOS A ORGANIZACIONES","ETKIN, JORGE","45800.00","https://cuspide.com/producto/politica-ideologia-y-poder-aplicados-a-organizaciones/",1791,"GRANICA
","356
","01/01/2020
",128.651685393258
"1792","ESTRATEGIAS DE COACHING EJECUTIVO","BICONDOA, LAURA; FERNANDEZ, MA...","43500.00","https://cuspide.com/producto/estrategias-de-coaching-ejecutivo/",1792,"GRANICA
","344
","01/01/2021
",126.453488372093
"1793","ADN DIGITAL","LOIDI, JONATAN","31300.00","https://cuspide.com/producto/adn-digital/",1793,"GRANICA
","204
","01/01/2020
",153.43137254902
"1794","FORMACION EN LA PRACTICA ( VOLUMEN 2 )","ALLES, MARTHA","48900.00","https://cuspide.com/producto/formacion-en-la-practica-volumen-2/",1794,"GRANICA
","384
","01/01/2021
",127.34375
"1795","ADMINISTRACION EN UNA PAGINA","RIAZ, KHADEM","31300.00","https://cuspide.com/producto/administracion-en-una-pagina/",1795,"GRANICA
","204
","01/01/2021
",153.43137254902
"1796","MANTENIENDO LA FAMILIA Y LOS NEGOCIOS","STIVELBERG, ALICIA","32600.00","https://cuspide.com/producto/manteniendo-la-familia-y-los-negocios/",1796,"GRANICA
","216
","01/01/2021
",150.925925925926
"1797","GANO O PIERDO ?","CURBELO, FACUNDO","29200.00","https://cuspide.com/producto/gano-o-pierdo/",1797,"GRANICA
","176
","01/01/2020
",165.909090909091
"1798","FORMACION , CAPACITACION , DESARROLLO ( VOLUMEN 1 )","ALLES, MARTHA","48900.00","https://cuspide.com/producto/formacion-capacitacion-desarrollo-volumen-1/",1798,"GRANICA
","10
","01/01/2019
",4890
"1799","QUE ACABEN COMPRANDO LOS QUE SOLO ESTAN MIRANDO","ALVAREZ, MARCOS","32400.00","https://cuspide.com/producto/que-acaben-comprando-los-que-solo-estan-mirando/",1799,"AMAT
","240
","01/01/2018
",135
"1800","VOY A VENDERLO TODO","ALVAREZ, MARCOS","29600.00","https://cuspide.com/producto/voy-a-venderlo-todo/",1800,"AMAT
","160
","01/01/2018
",185
"1801","EL SUETER AZUL","NOVOGRATZ, JACQUELINE","46200.00","https://cuspide.com/producto/el-sueter-azul/",1801,"AMAT
","320
","01/01/2020
",144.375
"1802","RECURSOS HUMANOS Y RESPONSABILIDAD SOCIAL CORPORATIVA","VENTURA, BELEN ENA","44075.00","https://cuspide.com/producto/recursos-humanos-y-responsabilidad-social-corporativa/",1802,"PARANINFO
","10
","01/01/2014
",4407.5
"1803","MARKETING TURISTICO","MARMOL SINCLAIR, PATRICIA","40933.00","https://cuspide.com/producto/marketing-turistico/",1803,"PARANINFO
","10
","01/01/2014
",4093.3
"1804","RECURSOS HUMANOS Y DIRECCION DE EQUIPOS EN RESTAURACION","DIAZ PANIAGUA, ELENA","39362.50","https://cuspide.com/producto/recursos-humanos-y-direccion-de-equipos-en-restauracion-2/",1804,"PARANINFO
","10
","01/01/2014
",3936.25
"1805","GLOBALIZACION , FLEXIBILIZACION ,CORRUPCION Y CON LA GENTE QUE HACEMOS?","DELFICO, ALBERTO","10000.00","https://cuspide.com/producto/globalizacion-flexibilizacion-corrupcion-y-con-la-gente-que-hacemos/",1805,"TAHIEL EDICIONES
","170
","01/01/2020
",58.8235294117647
"1806","EL PRECIO DE TODO","ROBERTS, RUSSELL","35793.50","https://cuspide.com/producto/el-precio-de-todo/",1806,"ANTONI BOSCH
","210
","01/01/2016
",170.445238095238
"1807","EXPERIMENTOS CON LOS PRINCIPIOS ECONOMICOS","BERGSTROM, THEODORE C.; MILLER...","46639.00","https://cuspide.com/producto/experimentos-con-los-principios-economicos/",1807,"ANTONI BOSCH
","464
","01/01/2008
",100.515086206897
"1808","DE LA QUIMERA INMOBILIARIA AL COLAPSO FINANCIERO","GARCIA MONTALVO, JOSE","14587.50","https://cuspide.com/producto/de-la-quimera-inmobiliaria-al-colapso-financiero/",1808,"ANTONI BOSCH
","232
","01/01/2008
",62.8771551724138
"1809","MICROCREDITOS Y POBREZA","LACALLE CALDERON, MARICRUZ","8620.50","https://cuspide.com/producto/microcreditos-y-pobreza/",1809,"TURPIAL
","240
","01/01/2008
",35.91875
"1810","TODO PRECIO ES POLITICO","COSTA, AUGUSTO","37799.00","https://cuspide.com/producto/todo-precio-es-politico/",1810,"AGUILAR
","240
","01/01/2019
",157.495833333333
"1811","INNOVARAS : DE COMO EL INGENIO ISRAELI REPARA EL MUNDO","JORISCH, AVI","41200.00","https://cuspide.com/producto/innovaras-de-como-el-ingenio-israeli-repara-el-mundo/",1811,"NAGRELA EDICIONES
","224
","01/01/2020
",183.928571428571
"1812","GUIA PARA HACERSE RICO SIN CANCELAR SUS TARJETAS DE CREDITO","KIYOSAKI, ROBERT T.","20699.00","https://cuspide.com/producto/guia-para-hacerse-rico-sin-cancelar-sus-tarjetas-de-credito/",1812,"DEBOLSILLO
","160
","01/01/2021
",129.36875
"1813","NUEVAS TENDENCIAS EN MANAGEMENT",NA,"46200.00","https://cuspide.com/producto/nuevas-tendencias-en-management/",1813,"PROFIT
","266
","01/01/2018
",173.684210526316
"1814","VIVIR CON LO NUESTRO","FERRER, ALDO","17500.00","https://cuspide.com/producto/vivir-con-lo-nuestro/",1814,"FONDO DE CULTURA ECONOMICA
","168
","01/01/2022
",104.166666666667
"1815","LA MONEDA IMPOSIBLE","ROIG, ALEXANDRE","26000.00","https://cuspide.com/producto/la-moneda-imposible/",1815,"FONDO DE CULTURA ECONOMICA
","312
","01/01/2016
",83.3333333333333
"1816","EL LIBRO DE LA ENTREVISTA DE TRABAJO","PUCHOL MORENO, LUIS","29141.00","https://cuspide.com/producto/el-libro-de-la-entrevista-de-trabajo/",1816,"DIAZ DE SANTOS IMPORTADOS
","164
","01/01/2017
",177.689024390244
"1817","100 PROPUESTAS PARA LA POSGLOBALIZACION","GOI ZABALA, JUAN JOSE","45911.00","https://cuspide.com/producto/100-propuestas-para-la-posglobalizacion/",1817,"DIAZ DE SANTOS
","452
","01/01/2018
",101.573008849558
"1818","FACTORES HUMANOS Y SEGURIDAD OPERACIONAL","GOMEZ, ROBERTO; LIFA, JAVIER; ...","9543.00","https://cuspide.com/producto/factores-humanos-y-seguridad-operacional/",1818,"TECNIBOOK EDICIONES
","170
","01/01/2015
",56.1352941176471
"1819","FORMULARIO PARA ECONOMISTAS",NA,"20268.50","https://cuspide.com/producto/formulario-para-economistas/",1819,"ANTONI BOSCH
","10
","01/01/2000
",2026.85
"1820","LA ABOLICION DEL TRABAJO ASALARIADO","AZCURRA, FERNANDO HUGO; COBEA,...","22500.00","https://cuspide.com/producto/la-abolicion-del-trabajo-asalariado/",1820,"COOPERATIVAS
","223
","01/01/2017
",100.896860986547
"1821","INFORME SOBRE EL DESARROLLO MUNDIAL 2008",NA,"55070.50","https://cuspide.com/producto/informe-sobre-el-desarrollo-mundial-2008/",1821,"MUNDI-PRENSA
","320
","01/01/2008
",172.0953125
"1822","LA PUBLICIDAD PUESTA AL DIA","APRILE, ORLANDO C.","16000.00","https://cuspide.com/producto/la-publicidad-puesta-al-dia/",1822,"LA CRUJIA
","246
","01/01/2012
",65.0406504065041
"1823","LA ECONOMIA DE LA VIDA","ATTALI, JAQUES","19900.00","https://cuspide.com/producto/la-economia-de-la-vida/",1823,"LIBROS DEL ZORZAL
","232
","01/01/2021
",85.7758620689655
"1824","CASA POBLADA Y BUEN GOBIERNO","ZAMORA, ROMINA","26730.00","https://cuspide.com/producto/casa-poblada-y-buen-gobierno/",1824,"PROMETEO LIBROS
","250
","01/01/2017
",106.92
"1825","EL FUTURO DEL DINERO","LIETAER, BERNARD","16000.00","https://cuspide.com/producto/el-futuro-del-dinero/",1825,"ERREPAR
","512
","01/01/2005
",31.25
"1826","EL MUNDO DE LAS EMPRESAS","MUOZ LOPEZ, ANGEL","19095.00","https://cuspide.com/producto/el-mundo-de-las-empresas/",1826,"DIAZ DE SANTOS
","440
","01/01/2008
",43.3977272727273
"1827","DE EJECUTIVO A EMPRESARIO","ALONSO, CARLOS","15480.00","https://cuspide.com/producto/de-ejecutivo-a-empresario/",1827,"DIAZ DE SANTOS
","134
","01/01/2009
",115.522388059701
"1828","MONOLOGO DE UN VENDEDOR","HERRERO ORTIZ, JOSE A.","15480.00","https://cuspide.com/producto/monologo-de-un-vendedor/",1828,"DIAZ DE SANTOS
","224
","01/01/2007
",69.1071428571429
"1829","GESTIONE Y CONTROLE EL VALOR INTEGRAL DE SU EMPRESA","LOPEZ RUIZ, VICTOR RAUL; NEVAD...","19212.00","https://cuspide.com/producto/gestione-y-controle-el-valor-integral-de-su-empresa/",1829,"DIAZ DE SANTOS
","264
","01/01/2006
",72.7727272727273
"1830","INTRA – EMPRENDIZAJE","IRIZAR, IAZIO","15480.00","https://cuspide.com/producto/intra-emprendizaje/",1830,"DIAZ DE SANTOS
","264
","01/01/2008
",58.6363636363636
"1831","LA REBELION DEL INDIVIDUO","SPRENGER, REINHARD K.","15480.00","https://cuspide.com/producto/la-rebelion-del-individuo/",1831,"DIAZ DE SANTOS
","376
","01/01/2005
",41.1702127659574
"1832","10 PASOS PARA AUMENTAR SU RENTABILIDAD","ROLDAN GONZALEZ DE LAS CUEVAS,...","15480.00","https://cuspide.com/producto/10-pasos-para-aumentar-su-rentabilidad/",1832,"DIAZ DE SANTOS
","160
","01/01/2006
",96.75
"1833","LA GESTION ADECUADA DE PERSONAS","JIMENEZ, ALFONSO; ARCE, ENRIQU...","15480.00","https://cuspide.com/producto/la-gestion-adecuada-de-personas/",1833,"DIAZ DE SANTOS
","254
","01/01/2005
",60.9448818897638
"1834","INDUSTRIALIZAR LA GESTION","GARCIA MARTINEZ, JUAN DE DIOS","15480.00","https://cuspide.com/producto/industrializar-la-gestion/",1834,"DIAZ DE SANTOS
","264
","01/01/2008
",58.6363636363636
"1835","PIENSA BIEN Y ACERTARAS","IBARZABAL, EUGENIO","15480.00","https://cuspide.com/producto/piensa-bien-y-acertaras/",1835,"DIAZ DE SANTOS
","136
","01/01/2005
",113.823529411765
"1836","EL LIBRO DEL CURRICULUM VITAE","PUCHOL, LUIS","15480.00","https://cuspide.com/producto/el-libro-del-curriculum-vitae/",1836,"DIAZ DE SANTOS
","160
","01/01/2008
",96.75
"1837","COMPETENCIA GLOBAL","ANEAS, ASSUMPTA; LAMBERT, JONA...","20094.00","https://cuspide.com/producto/competencia-global/",1837,"DIAZ DE SANTOS
","416
","01/01/2005
",48.3028846153846
"1838","PLATON  QUE DEBO HACER CON MI EMPRESA","RUIZ GONZALEZ, MOISES","15480.00","https://cuspide.com/producto/platon-que-debo-hacer-con-mi-empresa/",1838,"DIAZ DE SANTOS
","144
","01/01/2005
",107.5
"1839","LOGISTICA Y TURISMO","MUOZ MACHADO, ANDRES","16689.00","https://cuspide.com/producto/logistica-y-turismo/",1839,"DIAZ DE SANTOS
","192
","01/01/2005
",86.921875
"1840","ALERTA !","BAGUER ALCALA, ANGEL","15480.00","https://cuspide.com/producto/alerta/",1840,"DIAZ DE SANTOS
","272
","01/01/2005
",56.9117647058824
"1841","VENTA EN LAS GRANDES LIGAS","REDONDO, MIGUEL","15480.00","https://cuspide.com/producto/venta-en-las-grandes-ligas/",1841,"DIAZ DE SANTOS
","248
","01/01/2003
",62.4193548387097
"1842","INNOVACION EN LA GESTION PUBLICA Y EN LA EMPRESA PRIVADA","BALLART, XAVIER","15480.00","https://cuspide.com/producto/innovacion-en-la-gestion-publica-y-en-la-empresa-privada/",1842,"DIAZ DE SANTOS
","216
","01/01/2001
",71.6666666666667
"1843","NECESARIO PERO NO SUFICIENTE","GOLDRATT, ELIYAHU M.","15480.00","https://cuspide.com/producto/necesario-pero-no-suficiente-2/",1843,"DIAZ DE SANTOS
","264
","01/01/2001
",58.6363636363636
"1844","EL CAMBIO SON PERSONAS","GOI ZABALA, JUAN JOSE","15480.00","https://cuspide.com/producto/el-cambio-son-personas/",1844,"DIAZ DE SANTOS
","384
","01/01/1999
",40.3125
"1845","CAPITALISMO SOCIEDAD Y TURISMO","DACHARY, ALFREDO","15000.00","https://cuspide.com/producto/capitalismo-sociedad-y-turismo/",1845,"UNIV. NAC. DE QUILMES
","714
","01/01/2018
",21.0084033613445
"1846","TECNOLOGIA Y POLITICA ECONOMICA EN AMERICA LATINA","FERRER, ALDO","11500.00","https://cuspide.com/producto/tecnologia-y-politica-economica-en-america-latina/",1846,"UNIV. NAC. DE QUILMES
","158
","01/01/2014
",72.7848101265823
"1847","UNA VIDA QUE VALGA LA PENA","GOLDSMITH, MARSHALL","29400.00","https://cuspide.com/producto/una-vida-que-valga-la-pena/",1847,"INDICIOS
","288
","01/01/2022
",102.083333333333
"1848","REPUBLICA MERCADO LIBRE","ZICARI, JULIAN","35790.00","https://cuspide.com/producto/republica-mercado-libre/",1848,"CONTINENTE SRL
","256
","01/01/2022
",139.8046875
"1849","CAJA DE HERRAMIENTAS PARA REPARAR LA ARGENTINA","BINELLO, OSCAR; AZULAY, HUGO; ...","13650.00","https://cuspide.com/producto/caja-de-herramientas-para-reparar-la-argentina/",1849,"YUMP SRL
","10
","01/01/2022
",1365
"1850","VACA MUERTA","PEREZ MANGUI, MATIAS","17900.00","https://cuspide.com/producto/vaca-muerta-2/",1850,"GRAN ALDEA
","108
","01/01/2021
",165.740740740741
"1851","MENOS RESPETO QUE SOY TU JEFE","CAO, MELINA","16400.00","https://cuspide.com/producto/menos-respeto-que-soy-tu-jefe/",1851,"LID
","128
","01/01/2017
",128.125
"1852","LAS 6R DEL NEGOCIO","FERNANDEZ, PABLO","22400.00","https://cuspide.com/producto/las-6r-del-negocio/",1852,"LID
","262
","01/01/2017
",85.4961832061069
"1853","UNA PALABRA DOS PENSAMIENTOS","PEYON, SANTIAGO J.","16400.00","https://cuspide.com/producto/una-palabra-dos-pensamientos/",1853,"LID
","176
","01/01/2016
",93.1818181818182
"1854","UNA PEDAGOGIA PARA LA DECISION EMPRESARIAL","GOMEZ LOPEZ EGEA, JOSE LUIS","16400.00","https://cuspide.com/producto/una-pedagogia-para-la-decision-empresarial/",1854,"LID
","296
","01/01/2017
",55.4054054054054
"1855","INTEGRIDAD , UN LIDERAZGO DIFERENTE","PALADINO, MARCELO","16400.00","https://cuspide.com/producto/integridad-un-liderazgo-diferente/",1855,"LID
","328
","01/01/2019
",50
